-0.38307325, 2.19081575, 2.12511825
-1.043079, 2.17615825, 2.0767375
-1.344935, 2.4825885, 1.57359925
-0.98679075, 2.803675, 1.1188475
-0.32678425, 2.8183275, 1.167234
-0.0249263575, 2.5118975, 1.6703665
0.08295095, 0.96918425, 0.66606975
-0.2189072, 1.27560875, 0.1629344
-0.8789125, 1.2609575, 0.114549625
-1.23705675, 0.93987575, 0.56930075
-0.93520075, 0.6334455, 1.072435
-0.27519625, 0.64809675, 1.1208215
