0.44905725, -1.11446225, -0.219924925
0.54345025, -1.55011825, -0.2751205
0.40188475, -1.76575625, -0.64283675
0.1659273, -1.54573275, -0.9553605
0.071534275, -1.110071, -0.9001655
0.2130993, -0.8944385, -0.53244675
1.2966015, -0.5837475, -1.131773
1.1550355, -0.79938525, -1.49949175
1.2494325, -1.23504125, -1.55468675
1.48539, -1.455065, -1.242163
1.62695025, -1.2394325, -0.8744445
1.532559, -0.80377075, -0.8192495
